id,city,month,match_type,team,batsman,position,bowler,over_no,ball_no,venue,wicket_out,score
17404,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,R Ashwin,35,5,Shere Bangla National Stadium,False,1
17405,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,R Ashwin,35,6,Shere Bangla National Stadium,False,1
17406,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,B Kumar,36,1,Shere Bangla National Stadium,False,1
17407,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,B Kumar,36,2,Shere Bangla National Stadium,False,0
17408,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,B Kumar,36,3,Shere Bangla National Stadium,False,0
17409,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,B Kumar,36,4,Shere Bangla National Stadium,False,1
17410,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,B Kumar,36,5,Shere Bangla National Stadium,False,4
17411,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,B Kumar,36,6,Shere Bangla National Stadium,False,1
17412,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,R Ashwin,37,1,Shere Bangla National Stadium,False,1
17413,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,R Ashwin,37,2,Shere Bangla National Stadium,False,0
17414,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,R Ashwin,37,3,Shere Bangla National Stadium,False,0
17415,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,R Ashwin,37,4,Shere Bangla National Stadium,False,0
17416,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,R Ashwin,37,5,Shere Bangla National Stadium,False,1
17417,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,R Ashwin,37,6,Shere Bangla National Stadium,False,1
17418,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,R Ashwin,37,7,Shere Bangla National Stadium,False,0
17419,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,RA Jadeja,38,1,Shere Bangla National Stadium,False,1
17420,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,RA Jadeja,38,2,Shere Bangla National Stadium,False,0
17421,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,RA Jadeja,38,3,Shere Bangla National Stadium,False,2
17422,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,RA Jadeja,38,4,Shere Bangla National Stadium,False,0
17423,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,RA Jadeja,38,5,Shere Bangla National Stadium,False,0
17424,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,RA Jadeja,38,6,Shere Bangla National Stadium,False,1
17425,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,B Kumar,39,1,Shere Bangla National Stadium,False,2
17426,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,B Kumar,39,2,Shere Bangla National Stadium,False,0
17427,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,B Kumar,39,3,Shere Bangla National Stadium,False,2
17428,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,B Kumar,39,4,Shere Bangla National Stadium,False,0
17429,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,B Kumar,39,5,Shere Bangla National Stadium,False,1
17430,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,B Kumar,39,6,Shere Bangla National Stadium,False,1
17431,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,A Mishra,40,1,Shere Bangla National Stadium,False,1
17432,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,A Mishra,40,2,Shere Bangla National Stadium,False,0
17433,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,A Mishra,40,3,Shere Bangla National Stadium,False,1
17434,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,A Mishra,40,4,Shere Bangla National Stadium,False,2
17435,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,A Mishra,40,5,Shere Bangla National Stadium,False,0
17436,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,A Mishra,40,6,Shere Bangla National Stadium,False,1
17437,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,A Mishra,40,7,Shere Bangla National Stadium,False,6
17438,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,RA Jadeja,41,1,Shere Bangla National Stadium,False,0
17439,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,RA Jadeja,41,2,Shere Bangla National Stadium,False,0
17440,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,RA Jadeja,41,3,Shere Bangla National Stadium,False,0
17441,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,RA Jadeja,41,4,Shere Bangla National Stadium,False,0
17442,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,RA Jadeja,41,5,Shere Bangla National Stadium,False,0
17443,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,RA Jadeja,41,6,Shere Bangla National Stadium,False,0
17444,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,Mohammed Shami,42,1,Shere Bangla National Stadium,False,2
17445,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,Mohammed Shami,42,2,Shere Bangla National Stadium,False,0
17446,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,Mohammed Shami,42,3,Shere Bangla National Stadium,False,1
17447,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,Mohammed Shami,42,4,Shere Bangla National Stadium,False,0
17448,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,Mohammed Shami,42,5,Shere Bangla National Stadium,False,6
17449,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,Mohammed Shami,42,6,Shere Bangla National Stadium,False,0
17450,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,R Ashwin,43,1,Shere Bangla National Stadium,False,0
17451,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,R Ashwin,43,2,Shere Bangla National Stadium,False,1
17452,Mirpur,March,ODI,Pakistan,Mohammad Hafeez,3,R Ashwin,43,3,Shere Bangla National Stadium,True,0
17453,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,R Ashwin,43,4,Shere Bangla National Stadium,False,0
17454,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,R Ashwin,43,5,Shere Bangla National Stadium,False,1
17455,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,R Ashwin,43,6,Shere Bangla National Stadium,False,1
17456,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,A Mishra,44,1,Shere Bangla National Stadium,False,0
17457,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,A Mishra,44,2,Shere Bangla National Stadium,False,1
17458,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,A Mishra,44,3,Shere Bangla National Stadium,False,0
17459,Mirpur,March,ODI,Pakistan,Sohaib Maqsood,6,A Mishra,44,4,Shere Bangla National Stadium,True,0
17460,Mirpur,March,ODI,Pakistan,Umar Gul,8,A Mishra,44,5,Shere Bangla National Stadium,False,0
17461,Mirpur,March,ODI,Pakistan,Umar Gul,8,A Mishra,44,6,Shere Bangla National Stadium,False,0
17462,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,RA Jadeja,45,1,Shere Bangla National Stadium,False,1
17463,Mirpur,March,ODI,Pakistan,Umar Gul,8,RA Jadeja,45,2,Shere Bangla National Stadium,False,1
17464,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,RA Jadeja,45,3,Shere Bangla National Stadium,False,6
17465,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,RA Jadeja,45,4,Shere Bangla National Stadium,False,4
17466,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,RA Jadeja,45,5,Shere Bangla National Stadium,False,1
17467,Mirpur,March,ODI,Pakistan,Umar Gul,8,RA Jadeja,45,6,Shere Bangla National Stadium,False,0
17468,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,B Kumar,46,1,Shere Bangla National Stadium,False,4
17469,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,B Kumar,46,2,Shere Bangla National Stadium,False,0
17470,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,B Kumar,46,3,Shere Bangla National Stadium,False,1
17471,Mirpur,March,ODI,Pakistan,Umar Gul,8,B Kumar,46,4,Shere Bangla National Stadium,False,0
17472,Mirpur,March,ODI,Pakistan,Umar Gul,8,B Kumar,46,5,Shere Bangla National Stadium,False,6
17473,Mirpur,March,ODI,Pakistan,Umar Gul,8,B Kumar,46,6,Shere Bangla National Stadium,False,2
17474,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,Mohammed Shami,47,1,Shere Bangla National Stadium,False,1
17475,Mirpur,March,ODI,Pakistan,Umar Gul,8,Mohammed Shami,47,2,Shere Bangla National Stadium,False,0
17476,Mirpur,March,ODI,Pakistan,Umar Gul,8,Mohammed Shami,47,3,Shere Bangla National Stadium,False,1
17477,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,Mohammed Shami,47,4,Shere Bangla National Stadium,False,1
17478,Mirpur,March,ODI,Pakistan,Umar Gul,8,Mohammed Shami,47,5,Shere Bangla National Stadium,False,1
17479,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,Mohammed Shami,47,6,Shere Bangla National Stadium,False,0
17480,Mirpur,March,ODI,Pakistan,Umar Gul,8,B Kumar,48,1,Shere Bangla National Stadium,False,1
17481,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,B Kumar,48,2,Shere Bangla National Stadium,False,1
17482,Mirpur,March,ODI,Pakistan,Umar Gul,8,B Kumar,48,3,Shere Bangla National Stadium,True,0
17483,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,B Kumar,48,4,Shere Bangla National Stadium,False,0
17484,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,B Kumar,48,5,Shere Bangla National Stadium,False,1
17485,Mirpur,March,ODI,Pakistan,Mohammad Talha,9,B Kumar,48,6,Shere Bangla National Stadium,True,0
17486,Mirpur,March,ODI,Pakistan,Saeed Ajmal,10,R Ashwin,49,1,Shere Bangla National Stadium,True,0
17487,Mirpur,March,ODI,Pakistan,Junaid Khan,11,R Ashwin,49,2,Shere Bangla National Stadium,False,1
17488,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,R Ashwin,49,3,Shere Bangla National Stadium,False,6
17489,Mirpur,March,ODI,Pakistan,Shahid Afridi,7,R Ashwin,49,4,Shere Bangla National Stadium,False,6
17490,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,0,1,Feroz Shah Kotla,False,0
17491,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,0,2,Feroz Shah Kotla,False,0
17492,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,0,3,Feroz Shah Kotla,False,0
17493,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,0,4,Feroz Shah Kotla,False,1
17494,Delhi,January,ODI,India,AM Rahane,2,Mohammad Irfan,0,5,Feroz Shah Kotla,False,0
17495,Delhi,January,ODI,India,AM Rahane,2,Mohammad Irfan,0,6,Feroz Shah Kotla,False,0
17496,Delhi,January,ODI,India,G Gambhir,1,Junaid Khan,1,1,Feroz Shah Kotla,False,0
17497,Delhi,January,ODI,India,G Gambhir,1,Junaid Khan,1,2,Feroz Shah Kotla,False,3
17498,Delhi,January,ODI,India,AM Rahane,2,Junaid Khan,1,3,Feroz Shah Kotla,False,0
17499,Delhi,January,ODI,India,AM Rahane,2,Junaid Khan,1,4,Feroz Shah Kotla,False,2
17500,Delhi,January,ODI,India,AM Rahane,2,Junaid Khan,1,5,Feroz Shah Kotla,False,0
17501,Delhi,January,ODI,India,AM Rahane,2,Junaid Khan,1,6,Feroz Shah Kotla,False,0
17502,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,2,1,Feroz Shah Kotla,False,0
17503,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,2,2,Feroz Shah Kotla,False,4
17504,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,2,3,Feroz Shah Kotla,False,0
17505,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,2,4,Feroz Shah Kotla,False,1
17506,Delhi,January,ODI,India,AM Rahane,2,Mohammad Irfan,2,5,Feroz Shah Kotla,False,0
17507,Delhi,January,ODI,India,AM Rahane,2,Mohammad Irfan,2,6,Feroz Shah Kotla,False,4
17508,Delhi,January,ODI,India,G Gambhir,1,Junaid Khan,3,1,Feroz Shah Kotla,False,0
17509,Delhi,January,ODI,India,G Gambhir,1,Junaid Khan,3,2,Feroz Shah Kotla,False,0
17510,Delhi,January,ODI,India,G Gambhir,1,Junaid Khan,3,3,Feroz Shah Kotla,False,0
17511,Delhi,January,ODI,India,G Gambhir,1,Junaid Khan,3,4,Feroz Shah Kotla,False,2
17512,Delhi,January,ODI,India,G Gambhir,1,Junaid Khan,3,5,Feroz Shah Kotla,False,1
17513,Delhi,January,ODI,India,AM Rahane,2,Junaid Khan,3,6,Feroz Shah Kotla,False,0
17514,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,4,1,Feroz Shah Kotla,False,1
17515,Delhi,January,ODI,India,AM Rahane,2,Mohammad Irfan,4,2,Feroz Shah Kotla,False,0
17516,Delhi,January,ODI,India,AM Rahane,2,Mohammad Irfan,4,3,Feroz Shah Kotla,True,0
17517,Delhi,January,ODI,India,V Kohli,3,Mohammad Irfan,4,4,Feroz Shah Kotla,False,4
17518,Delhi,January,ODI,India,V Kohli,3,Mohammad Irfan,4,5,Feroz Shah Kotla,False,0
17519,Delhi,January,ODI,India,V Kohli,3,Mohammad Irfan,4,6,Feroz Shah Kotla,False,1
17520,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,5,1,Feroz Shah Kotla,False,0
17521,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,5,2,Feroz Shah Kotla,False,0
17522,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,5,3,Feroz Shah Kotla,False,0
17523,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,5,4,Feroz Shah Kotla,False,0
17524,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,5,5,Feroz Shah Kotla,False,1
17525,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,5,6,Feroz Shah Kotla,False,0
17526,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,5,7,Feroz Shah Kotla,False,0
17527,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,6,1,Feroz Shah Kotla,False,0
17528,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,6,2,Feroz Shah Kotla,False,0
17529,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,6,3,Feroz Shah Kotla,False,0
17530,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,6,4,Feroz Shah Kotla,False,0
17531,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,6,5,Feroz Shah Kotla,False,0
17532,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,6,6,Feroz Shah Kotla,False,0
17533,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,7,1,Feroz Shah Kotla,False,0
17534,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,7,2,Feroz Shah Kotla,False,0
17535,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,7,3,Feroz Shah Kotla,False,1
17536,Delhi,January,ODI,India,G Gambhir,1,Junaid Khan,7,4,Feroz Shah Kotla,False,2
17537,Delhi,January,ODI,India,G Gambhir,1,Junaid Khan,7,5,Feroz Shah Kotla,False,0
17538,Delhi,January,ODI,India,G Gambhir,1,Junaid Khan,7,6,Feroz Shah Kotla,False,0
17539,Delhi,January,ODI,India,V Kohli,3,Mohammad Irfan,8,1,Feroz Shah Kotla,False,0
17540,Delhi,January,ODI,India,V Kohli,3,Mohammad Irfan,8,2,Feroz Shah Kotla,False,1
17541,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,8,3,Feroz Shah Kotla,False,0
17542,Delhi,January,ODI,India,G Gambhir,1,Mohammad Irfan,8,4,Feroz Shah Kotla,True,0
17543,Delhi,January,ODI,India,Yuvraj Singh,4,Mohammad Irfan,8,5,Feroz Shah Kotla,False,4
17544,Delhi,January,ODI,India,Yuvraj Singh,4,Mohammad Irfan,8,6,Feroz Shah Kotla,False,4
17545,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,9,1,Feroz Shah Kotla,False,0
17546,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,9,2,Feroz Shah Kotla,False,0
17547,Delhi,January,ODI,India,V Kohli,3,Junaid Khan,9,3,Feroz Shah Kotla,True,0
17548,Delhi,January,ODI,India,SK Raina,5,Junaid Khan,9,4,Feroz Shah Kotla,False,0
17549,Delhi,January,ODI,India,SK Raina,5,Junaid Khan,9,5,Feroz Shah Kotla,False,1
17550,Delhi,January,ODI,India,SK Raina,5,Junaid Khan,9,6,Feroz Shah Kotla,False,0
17551,Delhi,January,ODI,India,SK Raina,5,Junaid Khan,9,7,Feroz Shah Kotla,False,0
17552,Delhi,January,ODI,India,Yuvraj Singh,4,Mohammad Irfan,10,1,Feroz Shah Kotla,False,1
17553,Delhi,January,ODI,India,SK Raina,5,Mohammad Irfan,10,2,Feroz Shah Kotla,False,0
17554,Delhi,January,ODI,India,SK Raina,5,Mohammad Irfan,10,3,Feroz Shah Kotla,False,1
17555,Delhi,January,ODI,India,Yuvraj Singh,4,Mohammad Irfan,10,4,Feroz Shah Kotla,False,0
17556,Delhi,January,ODI,India,Yuvraj Singh,4,Mohammad Irfan,10,5,Feroz Shah Kotla,False,0
17557,Delhi,January,ODI,India,Yuvraj Singh,4,Mohammad Irfan,10,6,Feroz Shah Kotla,False,0
17558,Delhi,January,ODI,India,SK Raina,5,Junaid Khan,11,1,Feroz Shah Kotla,False,0
17559,Delhi,January,ODI,India,SK Raina,5,Junaid Khan,11,2,Feroz Shah Kotla,False,0
17560,Delhi,January,ODI,India,SK Raina,5,Junaid Khan,11,3,Feroz Shah Kotla,False,0
17561,Delhi,January,ODI,India,SK Raina,5,Junaid Khan,11,4,Feroz Shah Kotla,False,1
17562,Delhi,January,ODI,India,Yuvraj Singh,4,Junaid Khan,11,5,Feroz Shah Kotla,False,1
17563,Delhi,January,ODI,India,SK Raina,5,Junaid Khan,11,6,Feroz Shah Kotla,False,0
17564,Delhi,January,ODI,India,Yuvraj Singh,4,Mohammad Irfan,12,1,Feroz Shah Kotla,False,1
17565,Delhi,January,ODI,India,SK Raina,5,Mohammad Irfan,12,2,Feroz Shah Kotla,False,0
17566,Delhi,January,ODI,India,SK Raina,5,Mohammad Irfan,12,3,Feroz Shah Kotla,False,0
17567,Delhi,January,ODI,India,SK Raina,5,Mohammad Irfan,12,4,Feroz Shah Kotla,False,0
17568,Delhi,January,ODI,India,SK Raina,5,Mohammad Irfan,12,5,Feroz Shah Kotla,False,0
17569,Delhi,January,ODI,India,SK Raina,5,Mohammad Irfan,12,6,Feroz Shah Kotla,False,0
17570,Delhi,January,ODI,India,Yuvraj Singh,4,Junaid Khan,13,1,Feroz Shah Kotla,False,0
17571,Delhi,January,ODI,India,Yuvraj Singh,4,Junaid Khan,13,2,Feroz Shah Kotla,False,0
17572,Delhi,January,ODI,India,Yuvraj Singh,4,Junaid Khan,13,3,Feroz Shah Kotla,False,0
17573,Delhi,January,ODI,India,Yuvraj Singh,4,Junaid Khan,13,4,Feroz Shah Kotla,False,0
17574,Delhi,January,ODI,India,Yuvraj Singh,4,Junaid Khan,13,5,Feroz Shah Kotla,False,0
17575,Delhi,January,ODI,India,Yuvraj Singh,4,Junaid Khan,13,6,Feroz Shah Kotla,False,0
17576,Delhi,January,ODI,India,SK Raina,5,Umar Gul,14,1,Feroz Shah Kotla,False,1
17577,Delhi,January,ODI,India,Yuvraj Singh,4,Umar Gul,14,2,Feroz Shah Kotla,False,4
17578,Delhi,January,ODI,India,Yuvraj Singh,4,Umar Gul,14,3,Feroz Shah Kotla,False,1
17579,Delhi,January,ODI,India,Yuvraj Singh,4,Umar Gul,14,4,Feroz Shah Kotla,False,4
17580,Delhi,January,ODI,India,Yuvraj Singh,4,Umar Gul,14,5,Feroz Shah Kotla,False,0
17581,Delhi,January,ODI,India,Yuvraj Singh,4,Umar Gul,14,6,Feroz Shah Kotla,False,2
17582,Delhi,January,ODI,India,Yuvraj Singh,4,Umar Gul,14,7,Feroz Shah Kotla,False,2
17583,Delhi,January,ODI,India,SK Raina,5,Umar Gul,14,8,Feroz Shah Kotla,False,4
17584,Delhi,January,ODI,India,Yuvraj Singh,4,Mohammad Hafeez,15,1,Feroz Shah Kotla,False,1
17585,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,15,2,Feroz Shah Kotla,False,1
17586,Delhi,January,ODI,India,Yuvraj Singh,4,Mohammad Hafeez,15,3,Feroz Shah Kotla,False,0
17587,Delhi,January,ODI,India,Yuvraj Singh,4,Mohammad Hafeez,15,4,Feroz Shah Kotla,False,0
17588,Delhi,January,ODI,India,Yuvraj Singh,4,Mohammad Hafeez,15,5,Feroz Shah Kotla,True,0
17589,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,15,6,Feroz Shah Kotla,False,0
17590,Delhi,January,ODI,India,SK Raina,5,Umar Gul,16,1,Feroz Shah Kotla,False,0
17591,Delhi,January,ODI,India,SK Raina,5,Umar Gul,16,2,Feroz Shah Kotla,False,0
17592,Delhi,January,ODI,India,SK Raina,5,Umar Gul,16,3,Feroz Shah Kotla,False,0
17593,Delhi,January,ODI,India,SK Raina,5,Umar Gul,16,4,Feroz Shah Kotla,False,0
17594,Delhi,January,ODI,India,SK Raina,5,Umar Gul,16,5,Feroz Shah Kotla,False,0
17595,Delhi,January,ODI,India,SK Raina,5,Umar Gul,16,6,Feroz Shah Kotla,False,0
17596,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,17,1,Feroz Shah Kotla,False,0
17597,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,17,2,Feroz Shah Kotla,False,0
17598,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,17,3,Feroz Shah Kotla,False,0
17599,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,17,4,Feroz Shah Kotla,False,0
17600,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,17,5,Feroz Shah Kotla,False,1
17601,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,17,6,Feroz Shah Kotla,False,0
17602,Delhi,January,ODI,India,MS Dhoni,6,Umar Gul,18,1,Feroz Shah Kotla,False,1
17603,Delhi,January,ODI,India,SK Raina,5,Umar Gul,18,2,Feroz Shah Kotla,False,0
17604,Delhi,January,ODI,India,SK Raina,5,Umar Gul,18,3,Feroz Shah Kotla,False,0
17605,Delhi,January,ODI,India,SK Raina,5,Umar Gul,18,4,Feroz Shah Kotla,False,0
17606,Delhi,January,ODI,India,SK Raina,5,Umar Gul,18,5,Feroz Shah Kotla,False,1
17607,Delhi,January,ODI,India,MS Dhoni,6,Umar Gul,18,6,Feroz Shah Kotla,False,1
17608,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,19,1,Feroz Shah Kotla,False,1
17609,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,19,2,Feroz Shah Kotla,False,0
17610,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,19,3,Feroz Shah Kotla,False,6
17611,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,19,4,Feroz Shah Kotla,False,0
17612,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,19,5,Feroz Shah Kotla,False,0
17613,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,19,6,Feroz Shah Kotla,False,1
17614,Delhi,January,ODI,India,SK Raina,5,Umar Gul,20,1,Feroz Shah Kotla,False,1
17615,Delhi,January,ODI,India,MS Dhoni,6,Umar Gul,20,2,Feroz Shah Kotla,False,1
17616,Delhi,January,ODI,India,SK Raina,5,Umar Gul,20,3,Feroz Shah Kotla,False,1
17617,Delhi,January,ODI,India,MS Dhoni,6,Umar Gul,20,4,Feroz Shah Kotla,False,1
17618,Delhi,January,ODI,India,SK Raina,5,Umar Gul,20,5,Feroz Shah Kotla,False,4
17619,Delhi,January,ODI,India,SK Raina,5,Umar Gul,20,6,Feroz Shah Kotla,False,1
17620,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,21,1,Feroz Shah Kotla,False,1
17621,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,21,2,Feroz Shah Kotla,False,0
17622,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,21,3,Feroz Shah Kotla,False,0
17623,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,21,4,Feroz Shah Kotla,False,0
17624,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,21,5,Feroz Shah Kotla,False,1
17625,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,21,6,Feroz Shah Kotla,False,1
17626,Delhi,January,ODI,India,SK Raina,5,Saeed Ajmal,22,1,Feroz Shah Kotla,False,0
17627,Delhi,January,ODI,India,SK Raina,5,Saeed Ajmal,22,2,Feroz Shah Kotla,False,1
17628,Delhi,January,ODI,India,MS Dhoni,6,Saeed Ajmal,22,3,Feroz Shah Kotla,False,0
17629,Delhi,January,ODI,India,MS Dhoni,6,Saeed Ajmal,22,4,Feroz Shah Kotla,False,1
17630,Delhi,January,ODI,India,SK Raina,5,Saeed Ajmal,22,5,Feroz Shah Kotla,False,1
17631,Delhi,January,ODI,India,MS Dhoni,6,Saeed Ajmal,22,6,Feroz Shah Kotla,False,0
17632,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,23,1,Feroz Shah Kotla,False,1
17633,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,23,2,Feroz Shah Kotla,False,0
17634,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,23,3,Feroz Shah Kotla,False,0
17635,Delhi,January,ODI,India,MS Dhoni,6,Mohammad Hafeez,23,4,Feroz Shah Kotla,False,1
17636,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,23,5,Feroz Shah Kotla,False,0
17637,Delhi,January,ODI,India,SK Raina,5,Mohammad Hafeez,23,6,Feroz Shah Kotla,False,0
17638,Delhi,January,ODI,India,MS Dhoni,6,Saeed Ajmal,24,1,Feroz Shah Kotla,False,0
17639,Delhi,January,ODI,India,MS Dhoni,6,Saeed Ajmal,24,2,Feroz Shah Kotla,False,1
17640,Delhi,January,ODI,India,MS Dhoni,6,Saeed Ajmal,24,3,Feroz Shah Kotla,False,1
17641,Delhi,January,ODI,India,SK Raina,5,Saeed Ajmal,24,4,Feroz Shah Kotla,False,0
17642,Delhi,January,ODI,India,SK Raina,5,Saeed Ajmal,24,5,Feroz Shah Kotla,False,1
