id,match_type,month,city,position,bat_team,batsman,bowling_team,venue,score
7339,ODI,March,Dubai,1,Australia,UT Khawaja,Pakistan,Dubai International Cricket Stadium,104
7340,ODI,March,Dubai,2,Australia,AJ Finch,Pakistan,Dubai International Cricket Stadium,57
7341,ODI,March,Dubai,3,Australia,SE Marsh,Pakistan,Dubai International Cricket Stadium,65
7342,ODI,March,Dubai,4,Australia,GJ Maxwell,Pakistan,Dubai International Cricket Stadium,73
7343,ODI,March,Dubai,5,Australia,MP Stoinis,Pakistan,Dubai International Cricket Stadium,4
7344,ODI,March,Dubai,6,Australia,PSP Handscomb,Pakistan,Dubai International Cricket Stadium,8
7345,ODI,March,Dubai,7,Australia,AT Carey,Pakistan,Dubai International Cricket Stadium,5
7346,ODI,March,Dubai,8,Australia,JP Behrendorff,Pakistan,Dubai International Cricket Stadium,6
7347,ODI,March,Dubai,9,Australia,KW Richardson,Pakistan,Dubai International Cricket Stadium,5
7348,ODI,March,Dubai,1,Pakistan,Shan Masood,Australia,Dubai International Cricket Stadium,50
7349,ODI,March,Dubai,2,Pakistan,Abid Ali,Australia,Dubai International Cricket Stadium,0
7350,ODI,March,Dubai,3,Pakistan,Haris Sohail,Australia,Dubai International Cricket Stadium,131
7351,ODI,March,Dubai,4,Pakistan,Mohammad Rizwan,Australia,Dubai International Cricket Stadium,15
7352,ODI,March,Dubai,5,Pakistan,Umar Akmal,Australia,Dubai International Cricket Stadium,43
7353,ODI,March,Dubai,6,Pakistan,Saad Ali,Australia,Dubai International Cricket Stadium,4
7354,ODI,March,Dubai,7,Pakistan,Imad Wasim,Australia,Dubai International Cricket Stadium,52
7355,ODI,March,Dubai,8,Pakistan,Yasir Shah,Australia,Dubai International Cricket Stadium,12
7356,ODI,March,Dubai,9,Pakistan,Usman Shinwari,Australia,Dubai International Cricket Stadium,0
7357,ODI,June,Taunton,1,Australia,AJ Finch,Pakistan,The Cooper Associates County Ground,85
7358,ODI,June,Taunton,2,Australia,DA Warner,Pakistan,The Cooper Associates County Ground,119
7359,ODI,June,Taunton,3,Australia,SPD Smith,Pakistan,The Cooper Associates County Ground,11
7360,ODI,June,Taunton,4,Australia,GJ Maxwell,Pakistan,The Cooper Associates County Ground,20
7361,ODI,June,Taunton,5,Australia,SE Marsh,Pakistan,The Cooper Associates County Ground,24
7362,ODI,June,Taunton,6,Australia,UT Khawaja,Pakistan,The Cooper Associates County Ground,20
7363,ODI,June,Taunton,7,Australia,AT Carey,Pakistan,The Cooper Associates County Ground,20
7364,ODI,June,Taunton,8,Australia,NM Coulter-Nile,Pakistan,The Cooper Associates County Ground,2
7365,ODI,June,Taunton,9,Australia,PJ Cummins,Pakistan,The Cooper Associates County Ground,2
7366,ODI,June,Taunton,10,Australia,MA Starc,Pakistan,The Cooper Associates County Ground,3
7367,ODI,June,Taunton,11,Australia,KW Richardson,Pakistan,The Cooper Associates County Ground,1
7368,ODI,June,Taunton,1,Pakistan,Imam-ul-Haq,Australia,The Cooper Associates County Ground,61
7369,ODI,June,Taunton,2,Pakistan,Fakhar Zaman,Australia,The Cooper Associates County Ground,0
7370,ODI,June,Taunton,3,Pakistan,Babar Azam,Australia,The Cooper Associates County Ground,30
7371,ODI,June,Taunton,4,Pakistan,Mohammad Hafeez,Australia,The Cooper Associates County Ground,47
7372,ODI,June,Taunton,5,Pakistan,Sarfraz Ahmed,Australia,The Cooper Associates County Ground,43
7373,ODI,June,Taunton,6,Pakistan,Shoaib Malik,Australia,The Cooper Associates County Ground,0
7374,ODI,June,Taunton,7,Pakistan,Asif Ali,Australia,The Cooper Associates County Ground,5
7375,ODI,June,Taunton,8,Pakistan,Hasan Ali,Australia,The Cooper Associates County Ground,33
7376,ODI,June,Taunton,9,Pakistan,Wahab Riaz,Australia,The Cooper Associates County Ground,45
7377,ODI,June,Taunton,10,Pakistan,Mohammad Amir,Australia,The Cooper Associates County Ground,1
7378,ODI,June,Taunton,11,Pakistan,Shaheen Shah Afridi,Australia,The Cooper Associates County Ground,1
7379,ODI,January,,1,Australia,UT Khawaja,Pakistan,Melbourne Cricket Ground,18
7380,ODI,January,,2,Australia,DA Warner,Pakistan,Melbourne Cricket Ground,19
7381,ODI,January,,3,Australia,SPD Smith,Pakistan,Melbourne Cricket Ground,66
7382,ODI,January,,4,Australia,MR Marsh,Pakistan,Melbourne Cricket Ground,0
7383,ODI,January,,5,Australia,TM Head,Pakistan,Melbourne Cricket Ground,30
7384,ODI,January,,6,Australia,GJ Maxwell,Pakistan,Melbourne Cricket Ground,26
7385,ODI,January,,7,Australia,MS Wade,Pakistan,Melbourne Cricket Ground,36
7386,ODI,January,,8,Australia,JP Faulkner,Pakistan,Melbourne Cricket Ground,21
7387,ODI,January,,9,Australia,MA Starc,Pakistan,Melbourne Cricket Ground,3
7388,ODI,January,,10,Australia,PJ Cummins,Pakistan,Melbourne Cricket Ground,0
7389,ODI,January,,11,Australia,JR Hazlewood,Pakistan,Melbourne Cricket Ground,1
7390,ODI,January,,1,Pakistan,Mohammad Hafeez,Australia,Melbourne Cricket Ground,75
7391,ODI,January,,2,Pakistan,Sharjeel Khan,Australia,Melbourne Cricket Ground,31
7392,ODI,January,,3,Pakistan,Babar Azam,Australia,Melbourne Cricket Ground,35
7393,ODI,January,,4,Pakistan,Asad Shafiq,Australia,Melbourne Cricket Ground,13
7394,ODI,January,,5,Pakistan,Shoaib Malik,Australia,Melbourne Cricket Ground,48
7395,ODI,January,,6,Pakistan,Umar Akmal,Australia,Melbourne Cricket Ground,19
7396,ODI,March,Sharjah,1,Pakistan,Imam-ul-Haq,Australia,Sharjah Cricket Stadium,0
7397,ODI,March,Sharjah,2,Pakistan,Shan Masood,Australia,Sharjah Cricket Stadium,21
7398,ODI,March,Sharjah,3,Pakistan,Haris Sohail,Australia,Sharjah Cricket Stadium,34
7399,ODI,March,Sharjah,4,Pakistan,Mohammad Rizwan,Australia,Sharjah Cricket Stadium,118
7400,ODI,March,Sharjah,5,Pakistan,Umar Akmal,Australia,Sharjah Cricket Stadium,16
7401,ODI,March,Sharjah,6,Pakistan,Shoaib Malik,Australia,Sharjah Cricket Stadium,60
7402,ODI,March,Sharjah,7,Pakistan,Faheem Ashraf,Australia,Sharjah Cricket Stadium,15
7403,ODI,March,Sharjah,8,Pakistan,Imad Wasim,Australia,Sharjah Cricket Stadium,19
7404,ODI,March,Sharjah,9,Pakistan,Yasir Shah,Australia,Sharjah Cricket Stadium,1
7405,ODI,March,Sharjah,1,Australia,UT Khawaja,Pakistan,Sharjah Cricket Stadium,91
7406,ODI,March,Sharjah,2,Australia,AJ Finch,Pakistan,Sharjah Cricket Stadium,160
7407,ODI,March,Sharjah,3,Australia,GJ Maxwell,Pakistan,Sharjah Cricket Stadium,20
7408,ODI,March,Sharjah,4,Australia,SE Marsh,Pakistan,Sharjah Cricket Stadium,14
7409,ODI,May,Abu Dhabi,1,Pakistan,Salman Butt,Australia,Sheikh Zayed Stadium,2
7410,ODI,May,Abu Dhabi,2,Pakistan,Ahmed Shehzad,Australia,Sheikh Zayed Stadium,48
7411,ODI,May,Abu Dhabi,3,Pakistan,Younis Khan,Australia,Sheikh Zayed Stadium,8
7412,ODI,May,Abu Dhabi,4,Pakistan,Misbah-ul-Haq,Australia,Sheikh Zayed Stadium,35
7413,ODI,May,Abu Dhabi,5,Pakistan,Shoaib Malik,Australia,Sheikh Zayed Stadium,27
7414,ODI,May,Abu Dhabi,6,Pakistan,Shahid Afridi,Australia,Sheikh Zayed Stadium,41
7415,ODI,May,Abu Dhabi,7,Pakistan,Kamran Akmal,Australia,Sheikh Zayed Stadium,1
7416,ODI,May,Abu Dhabi,8,Pakistan,Yasir Arafat,Australia,Sheikh Zayed Stadium,24
7417,ODI,May,Abu Dhabi,9,Pakistan,Sohail Tanvir,Australia,Sheikh Zayed Stadium,9
7418,ODI,May,Abu Dhabi,10,Pakistan,Shoaib Akhtar,Australia,Sheikh Zayed Stadium,2
7419,ODI,May,Abu Dhabi,11,Pakistan,Saeed Ajmal,Australia,Sheikh Zayed Stadium,0
7420,ODI,May,Abu Dhabi,1,Australia,SR Watson,Pakistan,Sheikh Zayed Stadium,93
7421,ODI,May,Abu Dhabi,2,Australia,BJ Haddin,Pakistan,Sheikh Zayed Stadium,0
7422,ODI,May,Abu Dhabi,3,Australia,MJ North,Pakistan,Sheikh Zayed Stadium,1
7423,ODI,May,Abu Dhabi,4,Australia,MJ Clarke,Pakistan,Sheikh Zayed Stadium,106
7424,ODI,March,Colombo,1,Australia,SR Watson,Pakistan,R Premadasa Stadium,10
7425,ODI,March,Colombo,2,Australia,BJ Haddin,Pakistan,R Premadasa Stadium,45
7426,ODI,March,Colombo,3,Australia,RT Ponting,Pakistan,R Premadasa Stadium,26
7427,ODI,March,Colombo,4,Australia,MJ Clarke,Pakistan,R Premadasa Stadium,36
7428,ODI,March,Colombo,5,Australia,CL White,Pakistan,R Premadasa Stadium,9
7429,ODI,March,Colombo,6,Australia,MEK Hussey,Pakistan,R Premadasa Stadium,12
7430,ODI,March,Colombo,7,Australia,SPD Smith,Pakistan,R Premadasa Stadium,25
7431,ODI,March,Colombo,8,Australia,MG Johnson,Pakistan,R Premadasa Stadium,0
7432,ODI,March,Colombo,9,Australia,JJ Krejza,Pakistan,R Premadasa Stadium,7
7433,ODI,March,Colombo,10,Australia,B Lee,Pakistan,R Premadasa Stadium,6
7434,ODI,March,Colombo,11,Australia,SW Tait,Pakistan,R Premadasa Stadium,0
7435,ODI,March,Colombo,1,Pakistan,Kamran Akmal,Australia,R Premadasa Stadium,23
7436,ODI,March,Colombo,2,Pakistan,Mohammad Hafeez,Australia,R Premadasa Stadium,6
7437,ODI,March,Colombo,3,Pakistan,Asad Shafiq,Australia,R Premadasa Stadium,47
7438,ODI,March,Colombo,4,Pakistan,Younis Khan,Australia,R Premadasa Stadium,32
7439,ODI,March,Colombo,5,Pakistan,Misbah-ul-Haq,Australia,R Premadasa Stadium,0
7440,ODI,March,Colombo,6,Pakistan,Umar Akmal,Australia,R Premadasa Stadium,47
7441,ODI,March,Colombo,7,Pakistan,Shahid Afridi,Australia,R Premadasa Stadium,2
7442,ODI,March,Colombo,8,Pakistan,Abdul Razzaq,Australia,R Premadasa Stadium,21
7443,ODI,March,Dubai,1,Australia,AJ Finch,Pakistan,Dubai International Cricket Stadium,39
7444,ODI,March,Dubai,2,Australia,UT Khawaja,Pakistan,Dubai International Cricket Stadium,63
7445,ODI,March,Dubai,3,Australia,SE Marsh,Pakistan,Dubai International Cricket Stadium,5
7446,ODI,March,Dubai,4,Australia,PSP Handscomb,Pakistan,Dubai International Cricket Stadium,8
7447,ODI,March,Dubai,5,Australia,MP Stoinis,Pakistan,Dubai International Cricket Stadium,2
7448,ODI,March,Dubai,6,Australia,GJ Maxwell,Pakistan,Dubai International Cricket Stadium,101
7449,ODI,March,Dubai,7,Australia,AT Carey,Pakistan,Dubai International Cricket Stadium,57
7450,ODI,March,Dubai,8,Australia,NM Coulter-Nile,Pakistan,Dubai International Cricket Stadium,2
7451,ODI,March,Dubai,1,Pakistan,Shan Masood,Australia,Dubai International Cricket Stadium,0
7452,ODI,March,Dubai,2,Pakistan,Abid Ali,Australia,Dubai International Cricket Stadium,114
7453,ODI,March,Dubai,3,Pakistan,Haris Sohail,Australia,Dubai International Cricket Stadium,25
7454,ODI,March,Dubai,4,Pakistan,Mohammad Rizwan,Australia,Dubai International Cricket Stadium,105
7455,ODI,March,Dubai,5,Pakistan,Umar Akmal,Australia,Dubai International Cricket Stadium,7
7456,ODI,March,Dubai,6,Pakistan,Saad Ali,Australia,Dubai International Cricket Stadium,10
7457,ODI,March,Dubai,7,Pakistan,Imad Wasim,Australia,Dubai International Cricket Stadium,1
7458,ODI,March,Dubai,8,Pakistan,Yasir Shah,Australia,Dubai International Cricket Stadium,3
7459,ODI,March,Dubai,9,Pakistan,Usman Shinwari,Australia,Dubai International Cricket Stadium,6
7460,ODI,March,Dubai,10,Pakistan,Junaid Khan,Australia,Dubai International Cricket Stadium,0
7461,ODI,March,Abu Dhabi,1,Australia,UT Khawaja,Pakistan,Sheikh Zayed Stadium,0
7462,ODI,March,Abu Dhabi,2,Australia,AJ Finch,Pakistan,Sheikh Zayed Stadium,91
7463,ODI,March,Abu Dhabi,3,Australia,SE Marsh,Pakistan,Sheikh Zayed Stadium,15
7464,ODI,March,Abu Dhabi,4,Australia,PSP Handscomb,Pakistan,Sheikh Zayed Stadium,47
7465,ODI,March,Abu Dhabi,5,Australia,MP Stoinis,Pakistan,Sheikh Zayed Stadium,11
7466,ODI,March,Abu Dhabi,6,Australia,GJ Maxwell,Pakistan,Sheikh Zayed Stadium,74
7467,ODI,March,Abu Dhabi,7,Australia,AT Carey,Pakistan,Sheikh Zayed Stadium,26
7468,ODI,March,Abu Dhabi,8,Australia,PJ Cummins,Pakistan,Sheikh Zayed Stadium,2
7469,ODI,March,Abu Dhabi,1,Pakistan,Imam-ul-Haq,Australia,Sheikh Zayed Stadium,52
7470,ODI,March,Abu Dhabi,2,Pakistan,Shan Masood,Australia,Sheikh Zayed Stadium,2
7471,ODI,March,Abu Dhabi,3,Pakistan,Haris Sohail,Australia,Sheikh Zayed Stadium,1
7472,ODI,March,Abu Dhabi,4,Pakistan,Mohammad Rizwan,Australia,Sheikh Zayed Stadium,0
7473,ODI,March,Abu Dhabi,5,Pakistan,Shoaib Malik,Australia,Sheikh Zayed Stadium,33
7474,ODI,March,Abu Dhabi,6,Pakistan,Umar Akmal,Australia,Sheikh Zayed Stadium,39
7475,ODI,March,Abu Dhabi,7,Pakistan,Imad Wasim,Australia,Sheikh Zayed Stadium,44
7476,ODI,March,Abu Dhabi,8,Pakistan,Yasir Shah,Australia,Sheikh Zayed Stadium,10
7477,ODI,March,Abu Dhabi,9,Pakistan,Usman Shinwari,Australia,Sheikh Zayed Stadium,0
7478,ODI,March,Abu Dhabi,10,Pakistan,Junaid Khan,Australia,Sheikh Zayed Stadium,5
7479,ODI,March,Abu Dhabi,11,Pakistan,Mohammad Hasnain,Australia,Sheikh Zayed Stadium,0
7480,ODI,October,Kuala Lumpur,1,Pakistan,Ayesha Zafar,Australia,Kinrara Academy Oval,10
7481,ODI,October,Kuala Lumpur,2,Pakistan,Nahida Khan,Australia,Kinrara Academy Oval,17
7482,ODI,October,Kuala Lumpur,3,Pakistan,Muneeba Ali,Australia,Kinrara Academy Oval,3
7483,ODI,October,Kuala Lumpur,4,Pakistan,Javeria Khan,Australia,Kinrara Academy Oval,24
7484,ODI,October,Kuala Lumpur,5,Pakistan,Sidra Ameen,Australia,Kinrara Academy Oval,5
7485,ODI,October,Kuala Lumpur,6,Pakistan,Nida Dar,Australia,Kinrara Academy Oval,8
7486,ODI,October,Kuala Lumpur,7,Pakistan,Sana Mir,Australia,Kinrara Academy Oval,23
7487,ODI,October,Kuala Lumpur,8,Pakistan,Sidra Nawaz,Australia,Kinrara Academy Oval,0
7488,ODI,October,Kuala Lumpur,9,Pakistan,Nashra Sandhu,Australia,Kinrara Academy Oval,2
7489,ODI,October,Kuala Lumpur,10,Pakistan,Diana Baig,Australia,Kinrara Academy Oval,0
7490,ODI,October,Kuala Lumpur,11,Pakistan,Anam Amin,Australia,Kinrara Academy Oval,3
7491,ODI,October,Kuala Lumpur,1,Australia,AJ Healy,Pakistan,Kinrara Academy Oval,26
7492,ODI,October,Kuala Lumpur,2,Australia,NE Bolton,Pakistan,Kinrara Academy Oval,23
7493,ODI,October,Kuala Lumpur,3,Australia,MM Lanning,Pakistan,Kinrara Academy Oval,4
7494,ODI,October,Kuala Lumpur,4,Australia,EA Perry,Pakistan,Kinrara Academy Oval,1
7495,ODI,October,Kuala Lumpur,5,Australia,RL Haynes,Pakistan,Kinrara Academy Oval,25
7496,ODI,October,Kuala Lumpur,6,Australia,BL Mooney,Pakistan,Kinrara Academy Oval,16
7497,ODI,October,Kuala Lumpur,7,Australia,A Gardner,Pakistan,Kinrara Academy Oval,0
7498,ODI,May,Abu Dhabi,1,Australia,SR Watson,Pakistan,Sheikh Zayed Stadium,122
7499,ODI,May,Abu Dhabi,2,Australia,BJ Haddin,Pakistan,Sheikh Zayed Stadium,37
7500,ODI,May,Abu Dhabi,3,Australia,MJ North,Pakistan,Sheikh Zayed Stadium,5
7501,ODI,May,Abu Dhabi,4,Australia,MJ Clarke,Pakistan,Sheikh Zayed Stadium,26
7502,ODI,May,Abu Dhabi,5,Australia,A Symonds,Pakistan,Sheikh Zayed Stadium,16
7503,ODI,May,Abu Dhabi,6,Australia,CJ Ferguson,Pakistan,Sheikh Zayed Stadium,44
7504,ODI,May,Abu Dhabi,1,Pakistan,Ahmed Shehzad,Australia,Sheikh Zayed Stadium,25
7505,ODI,May,Abu Dhabi,2,Pakistan,Salman Butt,Australia,Sheikh Zayed Stadium,0
7506,ODI,May,Abu Dhabi,3,Pakistan,Younis Khan,Australia,Sheikh Zayed Stadium,28
7507,ODI,May,Abu Dhabi,4,Pakistan,Kamran Akmal,Australia,Sheikh Zayed Stadium,123
7508,ODI,May,Abu Dhabi,5,Pakistan,Misbah-ul-Haq,Australia,Sheikh Zayed Stadium,78
7509,ODI,October,Abu Dhabi,1,Australia,AJ Finch,Pakistan,Sheikh Zayed Stadium,18
7510,ODI,October,Abu Dhabi,2,Australia,DA Warner,Pakistan,Sheikh Zayed Stadium,58
7511,ODI,October,Abu Dhabi,3,Australia,SPD Smith,Pakistan,Sheikh Zayed Stadium,78
7512,ODI,October,Abu Dhabi,4,Australia,GJ Bailey,Pakistan,Sheikh Zayed Stadium,0
7513,ODI,October,Abu Dhabi,5,Australia,GJ Maxwell,Pakistan,Sheikh Zayed Stadium,20
7514,ODI,October,Abu Dhabi,6,Australia,PJ Hughes,Pakistan,Sheikh Zayed Stadium,5
7515,ODI,October,Abu Dhabi,7,Australia,BJ Haddin,Pakistan,Sheikh Zayed Stadium,2
7516,ODI,October,Abu Dhabi,8,Australia,JP Faulkner,Pakistan,Sheikh Zayed Stadium,35
7517,ODI,October,Abu Dhabi,9,Australia,MA Starc,Pakistan,Sheikh Zayed Stadium,5
7518,ODI,October,Abu Dhabi,10,Australia,KW Richardson,Pakistan,Sheikh Zayed Stadium,9
7519,ODI,October,Abu Dhabi,11,Australia,XJ Doherty,Pakistan,Sheikh Zayed Stadium,1
7520,ODI,October,Abu Dhabi,1,Pakistan,Ahmed Shehzad,Australia,Sheikh Zayed Stadium,26
7521,ODI,October,Abu Dhabi,2,Pakistan,Sarfraz Ahmed,Australia,Sheikh Zayed Stadium,39
7522,ODI,October,Abu Dhabi,3,Pakistan,Asad Shafiq,Australia,Sheikh Zayed Stadium,58
7523,ODI,October,Abu Dhabi,4,Pakistan,Fawad Alam,Australia,Sheikh Zayed Stadium,0
7524,ODI,October,Abu Dhabi,5,Pakistan,Sohaib Maqsood,Australia,Sheikh Zayed Stadium,35
7525,ODI,October,Abu Dhabi,6,Pakistan,Umar Amin,Australia,Sheikh Zayed Stadium,22
7526,ODI,October,Abu Dhabi,7,Pakistan,Shahid Afridi,Australia,Sheikh Zayed Stadium,8
7527,ODI,October,Abu Dhabi,8,Pakistan,Anwar Ali,Australia,Sheikh Zayed Stadium,17
7528,ODI,October,Abu Dhabi,9,Pakistan,Sohail Tanvir,Australia,Sheikh Zayed Stadium,11
7529,ODI,October,Abu Dhabi,10,Pakistan,Zulfiqar Babar,Australia,Sheikh Zayed Stadium,14
7530,ODI,October,Abu Dhabi,11,Pakistan,Mohammad Irfan,Australia,Sheikh Zayed Stadium,0
7531,ODI,August,Brisbane,1,Pakistan,Marina Iqbal,Australia,Peter Burge Oval,39
7532,ODI,August,Brisbane,2,Pakistan,Javeria Khan,Australia,Peter Burge Oval,13
7533,ODI,August,Brisbane,3,Pakistan,Bismah Maroof,Australia,Peter Burge Oval,39
7534,ODI,August,Brisbane,4,Pakistan,Nain Abidi,Australia,Peter Burge Oval,47
7535,ODI,August,Brisbane,5,Pakistan,Aliya Riaz,Australia,Peter Burge Oval,15
7536,ODI,August,Brisbane,6,Pakistan,Nida Dar,Australia,Peter Burge Oval,9
7537,ODI,August,Brisbane,7,Pakistan,Sana Mir,Australia,Peter Burge Oval,6
7538,ODI,August,Brisbane,8,Pakistan,Asmavia Iqbal,Australia,Peter Burge Oval,16
7539,ODI,August,Brisbane,9,Pakistan,Qanita Jalil,Australia,Peter Burge Oval,4
7540,ODI,August,Brisbane,10,Pakistan,Sidra Nawaz,Australia,Peter Burge Oval,1
7541,ODI,August,Brisbane,1,Australia,NE Bolton,Pakistan,Peter Burge Oval,84
7542,ODI,August,Brisbane,2,Australia,AJ Healy,Pakistan,Peter Burge Oval,3
7543,ODI,August,Brisbane,3,Australia,MM Lanning,Pakistan,Peter Burge Oval,80
7544,ODI,August,Brisbane,4,Australia,AJ Blackwell,Pakistan,Peter Burge Oval,23
7545,ODI,January,,1,Australia,DA Warner,Pakistan,Adelaide Oval,180
7546,ODI,January,,2,Australia,TM Head,Pakistan,Adelaide Oval,134
7547,ODI,January,,3,Australia,SPD Smith,Pakistan,Adelaide Oval,4
7548,ODI,January,,4,Australia,GJ Maxwell,Pakistan,Adelaide Oval,14
7549,ODI,January,,5,Australia,MS Wade,Pakistan,Adelaide Oval,10
7550,ODI,January,,6,Australia,PSP Handscomb,Pakistan,Adelaide Oval,1
7551,ODI,January,,7,Australia,JP Faulkner,Pakistan,Adelaide Oval,19
7552,ODI,January,,8,Australia,MA Starc,Pakistan,Adelaide Oval,6
7553,ODI,January,,9,Australia,PJ Cummins,Pakistan,Adelaide Oval,1
7554,ODI,January,,1,Pakistan,Azhar Ali,Australia,Adelaide Oval,7
7555,ODI,January,,2,Pakistan,Sharjeel Khan,Australia,Adelaide Oval,82
7556,ODI,January,,3,Pakistan,Babar Azam,Australia,Adelaide Oval,106
7557,ODI,January,,4,Pakistan,Mohammad Hafeez,Australia,Adelaide Oval,3
7558,ODI,January,,5,Pakistan,Shoaib Malik,Australia,Adelaide Oval,10
7559,ODI,January,,6,Pakistan,Umar Akmal,Australia,Adelaide Oval,47
7560,ODI,January,,7,Pakistan,Mohammad Rizwan,Australia,Adelaide Oval,7
7561,ODI,January,,8,Pakistan,Mohammad Amir,Australia,Adelaide Oval,17
7562,ODI,January,,9,Pakistan,Wahab Riaz,Australia,Adelaide Oval,19
7563,ODI,January,,10,Pakistan,Hasan Ali,Australia,Adelaide Oval,14
7564,ODI,January,,11,Pakistan,Junaid Khan,Australia,Adelaide Oval,0
7565,ODI,August,Abu Dhabi,1,Australia,MS Wade,Pakistan,Sheikh Zayed Stadium,8
7566,ODI,August,Abu Dhabi,2,Australia,DA Warner,Pakistan,Sheikh Zayed Stadium,27
7567,ODI,August,Abu Dhabi,3,Australia,MJ Clarke,Pakistan,Sheikh Zayed Stadium,42
7568,ODI,August,Abu Dhabi,4,Australia,MEK Hussey,Pakistan,Sheikh Zayed Stadium,63
7569,ODI,August,Abu Dhabi,5,Australia,DJ Hussey,Pakistan,Sheikh Zayed Stadium,0
7570,ODI,August,Abu Dhabi,6,Australia,GJ Bailey,Pakistan,Sheikh Zayed Stadium,39
7571,ODI,August,Abu Dhabi,7,Australia,GJ Maxwell,Pakistan,Sheikh Zayed Stadium,33
7572,ODI,August,Abu Dhabi,8,Australia,DT Christian,Pakistan,Sheikh Zayed Stadium,20
7573,ODI,August,Abu Dhabi,9,Australia,MG Johnson,Pakistan,Sheikh Zayed Stadium,3
7574,ODI,August,Abu Dhabi,10,Australia,JL Pattinson,Pakistan,Sheikh Zayed Stadium,2
7575,ODI,August,Abu Dhabi,11,Australia,MA Starc,Pakistan,Sheikh Zayed Stadium,11
7576,ODI,August,Abu Dhabi,1,Pakistan,Mohammad Hafeez,Australia,Sheikh Zayed Stadium,25
7577,ODI,August,Abu Dhabi,2,Pakistan,Nasir Jamshed,Australia,Sheikh Zayed Stadium,109
7578,ODI,August,Abu Dhabi,3,Pakistan,Azhar Ali,Australia,Sheikh Zayed Stadium,69
7579,ODI,August,Abu Dhabi,4,Pakistan,Asad Shafiq,Australia,Sheikh Zayed Stadium,9
7580,ODI,August,Abu Dhabi,5,Pakistan,Misbah-ul-Haq,Australia,Sheikh Zayed Stadium,37
7581,ODI,September,Centurion,1,Pakistan,Kamran Akmal,Australia,SuperSport Park,45
7582,ODI,September,Centurion,2,Pakistan,Shahid Afridi,Australia,SuperSport Park,15
7583,ODI,September,Centurion,3,Pakistan,Younis Khan,Australia,SuperSport Park,19
7584,ODI,September,Centurion,4,Pakistan,Shoaib Malik,Australia,SuperSport Park,28
7585,ODI,September,Centurion,5,Pakistan,Mohammad Yousuf,Australia,SuperSport Park,46
7586,ODI,September,Centurion,6,Pakistan,Misbah-ul-Haq,Australia,SuperSport Park,43
7587,ODI,September,Centurion,7,Pakistan,Umar Akmal,Australia,SuperSport Park,2
7588,ODI,September,Centurion,8,Pakistan,Naved-ul-Hasan,Australia,SuperSport Park,7
7589,ODI,September,Centurion,1,Australia,SR Watson,Pakistan,SuperSport Park,24
7590,ODI,September,Centurion,2,Australia,TD Paine,Pakistan,SuperSport Park,31
7591,ODI,September,Centurion,3,Australia,RT Ponting,Pakistan,SuperSport Park,36
